Waktu,Data,Sentiment
9/7/2021 8:14,buat rekan2 perawat yang sertifikatnya Tidak keluar di aplikasi peduli lindungi bisa lapor ke email berikut ya. ,positive
9/18/2021 2:31,"Buat yang suka gagal masuk Peduli Lindungi, coba di pasang ulang aplikasinya, abis itu masuk lagi Kemarin sih bisa",positive
9/18/2021 16:22,Buatan asli putra putri Indonesia. Pemerintah pun komitmen melindungi data para pengguna Peduli Lindungi. ,positive
9/16/2021 11:01,Untuk yang Sudah daftar di aplikasi peduli lindungi berapa hari lalu hanya dapat pesan singkat vaksin nya ?,neutral
9/19/2021 7:39,buka twitter yang kepencet Peduli Lindungi,negative
9/10/2021 6:41,"Bupati Ipuk memberikan contoh kepada pengunjung lain dengan cuci tangan, periksa suhu tubuh, dan Menunjukan sertifikat pada peduli lindungi",positive
9/20/2021 11:51,"yampun keluar tiba tiba, mau masuk Tidak bisa, Peduli Lindungi ini memang aplikasi kurang dana apa gimana",negative
9/19/2021 3:28,Butuh kesabaran yang luar biasa untuk menjelaskan dan meyakinkan ke orang tua kalau sertifikat vaksin pada peduli lindungi kurang berguna,positive
9/22/2021 1:24,Jelek ih Peduli Lindungi . Sertifikat adi sudah ada tapi saya belum terus padahal vaksinnya bareng unik sekali memang,negative
9/20/2021 0:07,"Cacat banget deh Peduli Lindungi eror gini, aplikasi eror sudah di jadikan syarat ya begini jadinya",negative
9/18/2021 1:00,kak kalau naik kereta sertifikat vaksin kan Tidak muncul tapi di Peduli Lindungi sudah kedaftar vaksin itu bisa Tidak sih ? ,neutral
9/20/2021 7:42,"ka kalau mau nonton bioskop gold, bisa masuk tanpa scan aplikasi peduli lindungi tidak?",neutral
9/20/2021 3:43,kalau ke kfc juga harus scan Peduli Lindungi Tidak disana?,neutral
9/22/2021 23:57,Calon penumpang wajib menggunakan aplikasi peduli lindungi. ,positive
9/21/2021 7:03,Cap besi panas jauh lebih efektif dari pada aplikasi peduli lindungi. . .,negative
9/17/2021 1:26,Lelah juga setiap masuk gedung masa harus scan peduli (tidak) lindungi gimana sih,negative
9/17/2021 4:58,Cara unduh dan Menggunakan aplikasi peduli lindungi. Pastikan sudah pasang aplikasi peduli lindungi ini ya,positive
9/20/2021 20:49,Cara cepat atasi Eror masuk pada aplikasi peduli lindungi,neutral
9/3/2021 14:58,Cara menghilangkan pemberitahuan aplikasi peduli lindungi gimana sih? saya Tidak nyaman jadinya mau akses2 mobile banking gitu,negative
9/16/2021 2:12,Cara Mengatasi aplikasi peduli lindungi ,positive
9/9/2021 9:04,Cara Menggunakan aplikasi peduli lindungi Saat Masuk Mall Dan 5 Solusi Penggunaannya. . . melalui YouTube,positive
9/20/2021 12:50,Cara sertifikat Vaksin Covid- 19 dengan mudah di Platform Peduli Lindungi,positive
9/21/2021 9:10,cara vaksin untuk umum di aplikasi peduli lindungi itu gimana sih? kalau sudah dapat tiket kita ke mana untuk vaksinnya?,neutral
9/7/2021 2:53,"Catat! Mulai Hari Ini Perlu aplikasi peduli lindungi Untuk Naik KRL, Ini Daftar Stasiunnya ",positive
9/18/2021 10:54,"Cepat sekali sertifikat vaksin dua sudah ada, di Peduli Lindungi sudah hijau lagi padahal baru vaksin tadi pagi",positive
9/3/2021 23:22,Cerita Lurah Kapuk Muara Status Asli Pembobol Data aplikasi peduli lindungi tertangkap,positive
9/21/2021 2:41,"cerita pagi ini bikin geleng kepala. . jadi caca mau daftar aplikasi peduli lindungi, dia tanya saya soal Nomor Induk Kependudukan lupa",negative
9/18/2021 1:19,"Ceritanya mau ketemu kangen sama teman, cari tempat yang Tidak tidak di halaman terbuka, tapi ternyata sekarang beberapa tempat makan juga perlu pakai aplikasi peduli lindungi.",neutral
9/6/2021 13:33,cetak kartu vaksin percuma orang kemana- mana tetap harus buka aplikasi peduli lindungi yang menghabiskan baterai itu untuk ngescan,negative
9/22/2021 12:55,Cetak kartu vaksin yang seperti kartu tanda penduduk gitu benar terpakai Tidak sih? Atau cukup pakai Peduli Lindungi saja ?,neutral
9/7/2021 2:51,"PPKM Level 1, 2, 3, dan 4 resmi diperpanjang pemerintah. Dalam aturan terbaru, mencakup mengenai penggunaan aplikasi peduli lindungi",positive
9/17/2021 14:16,"Tempat hiburan malam, karaoke hingga panti pijat di Kota Cirebon sudah diperbolehkan buka. Dalam aktivitasnya tetap menggunakan aplikasi peduli lindungi",positive
9/18/2021 3:45,"Lagi bahas keributan2 di Amerika Serikat Tentang Menunjukan bukti vaksin di restoran. Makanya contoh Indonesia dong, pakai peduli lindungi ",positive
9/21/2021 11:56,"Cocoklah Kurasa. . . Semua Mall, Supermarket, Swalayan, Toserba Pakai aplikasi peduli lindungi. Sekalian Pembayaran juga kalau bisa",positive
9/21/2021 6:16,Kontak nya Peduli Lindungi susah banget Di telepon ,negative
9/22/2021 1:54,Cukup aplikasi peduli lindungi saja yang peduli sama aku. Kalau kamu mah mana mungkin peduli sama aku,negative
9/18/2021 10:14,cukup sudah di vaksin dan punya aplikasi peduli lindungi akhirnya bioskop bisa dimasukin pengunjung ,positive
9/7/2021 9:50,Cuma aplikasi peduli lindungi saja yang minta diperbarui setiap 3 hari sekali. Najis!,negative
9/22/2021 9:02,Daftar Peduli Lindungi susah banget ya. . . . . . . ,negative
9/20/2021 6:52,Sudah punya aplikasi peduli lindungi tapi tetap Tidak ada yang peduli,negative
9/7/2021 4:26,"Dalam aplikasi ini, kalian juga bisa mengkases sertifikat vaksin, membantu pelacakan penyebaran Covid- 19. . . ",positive
9/22/2021 9:29,terapkan penumpang harus terdaftar di Peduli Lindungi ,positive
9/22/2021 5:05,Dan apakah akan ada wajib pemeriksaan melalui aplikasi peduli lindungi saat landing di Bandara nanti? Terima kasih,neutral
9/21/2021 5:38,ini juga sudah termasuk disetujui Kementrian Kesehatan terkait penggunaan aplikasi peduli lindungi. ,positive
9/9/2021 16:10,dan jam operasional sampai dengan pukul 21.00 waktu setempat Wajib menggunakan aplikasi peduli lindungi untuk semua ,positive
9/10/2021 11:12,sepertinya harus disosialisasikan juga ini aplikasi peduli lindungi,positive
9/21/2021 5:41,perusahaan industri juga diwajibkan untuk menggunakan aplikasi peduli lindungi. ,positive
9/4/2021 6:07,sekarang data test saya hilang dari aplikasi peduli lindungi saya Ini penyedia testing di SOC apa ada dendam ,positive
9/6/2021 12:28,ternyata memang pengelola cafe/ restorannya pun tidak peduli2 banget sama siapa yang boleh masuk. Karena tidak diperiksa aplikasi peduli lindungi ,positive
9/18/2021 3:22,"tidak tahu ya, kalau telkom bisa kasih kuota gratisan untuk sosial media seharusnya mereka bisa kasih kuota gratisan untuk Peduli Lindungi ",positive
9/9/2021 6:36,Akan Tutup mall Hingga Restoran tidak Pakai aplikasi peduli lindungi,negative
9/20/2021 12:25,dapat sertifikat vaksin atau apalah itu yang di Peduli Lindungi kalau sudah vaksin dosis 2 ya?,positive
9/20/2021 4:10,dapat kode OTP dari Peduli Lindungi kok susah banget ,negative
9/18/2021 4:30,Dari IKEA apakah benar untuk masuk IKEA sekarang cukup pakai aplikasi peduli lindungi saja ? Memastikan saja ,neutral
9/18/2021 1:11,"Dari kemarin ribet aplikasi peduli lindungi Tidak bisa masukkin tanggal lahir sampai emosi, Ketika ganti unduh di ponsel lain baru bisa :((",negative
9/22/2021 7:46,dari kemarin ya saya mau daftar ini bagian ini Tidak bisa DI ISI terus itu KENAPA??!!!!! Peduli Lindungi aplikasi anda kenapa ,negative
9/22/2021 3:19,"dari pada kami yang repot buka aplikasi peduli lindungi, belum lagi tambah repot kalau tidak punya pulsa, kenapa Tidak mall atau tempat yang sediakan alat scan ",negative
9/9/2021 17:26,"Dari pertama antigen pastikan tempat antigen sudah terverifikasi dengan aplikasi peduli lindungi ya, ini cara satu2nya",positive
9/20/2021 2:15,dari pada pamer Peduli Lindungi aku lebih mau pamer pacar saja,positive
9/17/2021 16:44,"Data aplikasi peduli lindungi mencatat 3. 830 orang positif COVID- 19 masih beraktivitas di ruang publik, seperti mall dan tempat lainnya ",neutral
9/4/2021 4:44,"Data presiden bocor , ada yang pakai Nomor Induk Kependudukan presiden di aplikasi peduli lindungi , ini kejahatan untuk kartu vaksin palsu",negative
9/4/2021 2:43,Data sertifikat vaksin Covid- 19 milik Presiden Jokowi di aplikasi peduli lindungi tersebar di internet. ,negative
9/19/2021 2:15,"Datang Ke Pangandaran, Wisatawan Harus Tunjukan Bukti Vaksin dengan aplikasi peduli lindungi",neutral
9/18/2021 13:04,Sertifikat Peduli Lindungi aku nunggu balasan email dari kamu,negative
9/20/2021 3:31,Mohon bantuannya untuk merubah status open pada Peduli Lindungi. Terima kasih ,neutral
9/21/2021 13:48,PANIK BANGET ABIS telepon pusat Peduli Lindungi,positive
9/19/2021 2:37,"yaampun putus asa saya pakai Peduli Lindungi, kemarin kesalahan tanda tangan sekarang Tidak bisa masukin tanggal lahir, sumpah capek.",negative
9/6/2021 3:55,DEMI ALLAH saya Kesal BANGET SAMA aplikasi peduli lindungi,negative
9/4/2021 4:55,"Demi keamanan kebaikan bersama, aku mau dong berbagi data pribadiku juga agar aku bisa terlindungi dari ancaman virus pakai aplikasi peduli lindungi",positive
9/17/2021 11:00,"Dengan adanya penerapan aplikasi peduli lindungi serta masih berjalannya level PPKM, volume penumpang kapal di lintas pulau dibatasi",positive
9/17/2021 20:18,"Dengan aplikasi peduli lindungi, suka atau tidak suka, terima atau tidak, data dan Jejak anda Anda sedang di Sadap",negative
9/17/2021 23:29,"Di aplikasi gojek indonesia sudah ada Peduli Lindungi nih, tidak perlu unduh lagi ya. . . Oke, Terimakasih gojek. ",positive
9/21/2021 3:36,"Di beberapa tempat, sudah ada syarat pengecekan Peduli Lindungi. Kalau belum vaksin akan ketahuan. ",negative
9/20/2021 5:05,Di ponsel samsung aplikasi peduli lindungi kenapa tidak bisa digunakan ya kalau dikasih akses izin lokasi hanya saat aplikasi digunakan,negative
9/19/2021 5:44,di kantor tadi masuk pakai pelindung? Hah?? *Mikir* Peduli Lindungi Oh. Iya,positive
9/7/2021 0:51,Di lantai depan wajib menunjukan sertifikat vaksin dari aplikasi peduli lindungi,positive
9/4/2021 4:36,"Di suruh pasang aplikasi peduli lindungi, tapi ternyata data kita Tidak di lindungi bagaimana sih",negative
9/16/2021 16:33,Di wonogiri untungnya kalau ingin vaksin dimana ada kegiatannya langsung saja datang tidak perlu daftar2 Peduli Lindungi dulu,positive
9/7/2021 1:00,Dia mengimbau masyarakat untuk tetap menggunakan aplikasi peduli lindungi karena data pribadi seluruh masyarakat aman,positive
9/8/2021 6:48,DIALOG PRODUKTIF RABU UTAMA MENGENAL LEBIH DEKAT aplikasi peduli lindungi ,positive
9/8/2021 9:52,"Diingatkan kembali, masuk pasar swalayan dan hypermarket di Depok wajib gunakan aplikasi peduli lindungi ",positive
9/17/2021 14:33,"dikarenakan aplikasi peduli lindungi, Karni Ilyas bimbang Bawa Nenek dari Kampung Naik Pesawat ",positive
9/5/2021 8:45,"diperbarui aplikasi peduli lindungi. Ketika masukin nomor Ponsel, katanya Nomor belum terdaftar. Akhirnya daftar in ulang nomor Ponsel baru",negative
9/20/2021 13:28,"diperbarui: Sekarang status kuning di aplikasi peduli lindungi, sudah bisa nonton di CGV. ",positive
9/4/2021 4:22,aplikasi peduli lindungi itu kenapa Tidak ada pembaruan ya lokasinya ,neutral
9/20/2021 3:06,ke ada swalayan scan Peduli Lindungi tidak?,neutral
9/18/2021 5:41,"ke ADA, transmart, sama superindo pakai aplikasi peduli lindungi tidak?",neutral
9/17/2021 7:33,Penginapan di semarang pakai Peduli Lindungi Tidak sih? Sekalian rekomendasi tempat yang bagus untuk menyendiri. Stres banget Ingin jalan2 :(,negative
9/5/2021 13:12,Direktorat cyber crime mabes polri tegaskan bahwa aplikasi peduli lindungi aman dari kebocoran data.,positive
9/7/2021 1:00,"Direktur Eksekutif ICT Institute, Heru Sutadi mengatakan aplikasi peduli lindungi memiliki banyak manfaat. ",positive
9/3/2021 23:25,"Disana lagi demo begini, disini lagi ributin Coki Pardede dan Minta aplikasi peduli lindungi diperbaiki. . ",neutral
9/9/2021 11:45,Dinas perhubungan Surabaya terapkan aplikasi peduli lindungi di terminal Purabaya Sebagai Syarat Perjalanan ,positive
9/18/2021 5:58,"disini ada Tidak ya yang Ketika daftar Peduli Lindungi, nomor Nomor Induk Kependudukan nya di bilang Tidak sesuai? kira2 ada yang tahu Tidak ya kenapa? ",neutral
9/17/2021 5:33,disini yang keluar Peduli Lindungi ,neutral
9/21/2021 14:11,Disuruh scan barcode Peduli Lindungi malah buka kamera biasa tolong deh yaampun,negative
9/18/2021 2:27,"Disuruh tunggu lagi, Dan pagi ini saya buka Ponsel, ada pesan singkat masuk terkait sertifikat. Di aplikasi peduli lindungi sudah diperbarui",positive
9/22/2021 11:01,"disuruh unduh Peduli Lindungi, tempat kerja kebanyakan ini ibu2 dan sekarang pada ribut belajar pakai Ponsel untuk scan barcode",negative
9/16/2021 7:39,"Ditanya kompensasi malah mau di pindahkan ke pusat. Ya sudah, Tidak usah. Lama lagi. Tidak ada ponsel 3 harian tidak bisa pakai peduli lidungi",negative
9/7/2021 20:14,"Ditanyain aparat kemudian ditanyain aplikasi peduli lindungi. Orang aplikasi peduli lindungi tidak bisa diakses, kemudian mau gimana. . Bodoh banget lah ya",negative
9/7/2021 1:00,dokter Siti Nadia Tarmizi menyebut banyak kerancuan informasi atau berita palsu di masyarakat menyusul sejumlah kejadian aplikasi peduli lindungi ,negative
9/17/2021 14:17,Drama banget gila semoga besok sertifikatnya sudah masuk Peduli Lindungi aamiin,negative
9/21/2021 1:10,"Dua Bulan Operasi, Menteri Kesehatan : aplikasi peduli lindungi Bangun Infrastruktur Protokol Kesehatan",positive
9/19/2021 4:20,Dulu pakai aplikasi peduli lindungi bisa2 saja. Terus kemarin2 tidak pernah dipakai. Terus saya perbarui. Sekarang kok Ketika di buka jadi tidak bisa ,negative
9/7/2021 15:31,Eh gila sekarang masuk Mall saja harus scan barcode pakai aplikasi peduli lindungi. . Hal teraneh dalam hidup,negative
9/19/2021 6:32,Eh Peduli Lindungi kenapa lagi waktu di buka scan nya Tidak bisa,negative
9/18/2021 6:45,Eh sertifikat vaksin belum keluar di aplikasi peduli lindungi cara perbaikinya gimana sih,negative
9/21/2021 7:04,email Peduli Lindungi sudah dari 21 agustus baru di balas hari ini :( terlanjur sudah saya urus ke tempat vaksin lah,negative
9/8/2021 2:15,"Emosi banget sama aplikasi peduli lindungi. Untung masih bisa terbang, untung nya bisa di bantu di bandara ",negative
9/19/2021 11:05,Erick Thohir Tinjau Penerapan Peduli Lindungi Sektor Transportasi di Banyuwangi ,positive
9/21/2021 0:17,Meskipun Peduli Lindungi aplikasi datang untuk digunakan masyarakat Indonesia. . . Masa eror di data akhir elektronik HAC??,negative
9/4/2021 11:27,Fakta ~NIK Presiden Jokowi itu bersumber dari halaman resmi Komisi Pemilihan Umum (KPU) pada bagian form calon Presiden,neutral
9/4/2021 10:42,Fakta aplikasi peduli lindungi Komitmen pemerintah dalam melindungi warganya jelas dilakukan. Bahkan aplikasi peduli lindung terus diperbaiki agar dapat lebih baik,positive
9/5/2021 10:54,Fakta! aplikasi peduli lindungi aman digunakan #indonesia maju,positive
9/5/2021 3:09,Fakta2 terkait kebocoran data di aplikasi peduli lindungi temasuk data Nomor Induk Kependudukan Presiden Joko Widodo ,negative
9/5/2021 10:59,Faktanya aplikasi peduli lindungi diawasi pemerintah dalam menjaga keamanan data #indonesia maju ,positive
9/20/2021 22:56,"Terbang jam 10 baru persiapan jam segini, niat Tidak sih berangkat? Mana antigennya belum masuk ke Peduli Lindungi…. . Tidak niat memang",negative
9/18/2021 7:17,Fungsi aplikasi peduli lindungi itu apa? hanya untuk masuk mall ?kalau aku bukan tipe yang mall gimana? Masih berfungsi?,neutral
9/7/2021 11:09,"Tidak perlu unduh aplikasi, kalau hanya untuk Peduli Lindungi aku bisa kok setiap hari. ",negative
9/20/2021 4:13,Kawan kalau pergi2 itu harus pakai kartu vaksin yang dicetak atau dari web Peduli Lindungi saja boleh ya sayang?,positive
9/19/2021 8:12,Kawan Kereta bisa pakai Peduli Lindungi kan ya?,neutral
9/22/2021 13:41,tidak jelas kamu seperti orang2 pelayanan di Peduli Lindungi,negative
9/22/2021 1:55,"tidak jelas nih Peduli Lindungi Tidak keluar sertifikat vaksin, Ingin nonton shang chi Ingin lihat polisi hongkong wongkarwai",negative
9/19/2021 11:14,"Tidak jelas sekali ini aplikasi peduli lindungi, katanya wajib tapi setiap ingin pakai untuk isi elektronik HAC ke luar sendiri",negative
9/22/2021 6:19,Game changer bersama aplikasi peduli lindungi. Bali semakin mantap menyambut wisatawan. ,positive
9/21/2021 22:18,Tidak tahu lah ini aplikasi peduli lindungi tidak jelas banget. Tidak bisa scan dari kemarin eror terus bikin saya telat saja,negative
9/19/2021 2:54,Gaya2 mau masuk mall. Sudah megunduh aplikasi peduli lindungi. Terus sampai depan mohon maaf untuk ibu hamil tidak diperbolehkan ,negative
9/22/2021 4:30,"Gencar menyuarakan anti vaksin. . . tahunya sudah vaksin, punya sertifikat dan aplikasi peduli lindungi…",negative
9/21/2021 9:00,Sudah kaya sepertinya yang membuat aplikasi peduli lindungi,negative
9/22/2021 9:04,Giat Glorifikasi Tertib berlalu lintas dan penerapan protokol kesehatan serta unduh Peduli Lindungi bersama SATPAM BANK BCA ,positive
9/9/2021 4:32,gila Peduli Lindungi eror terus :) kalau sekiranya tidak bisa bikin aplikasi dengan kapasitas besar ya jangan dipakai untuk syarat wajib digunakan,negative
9/17/2021 4:56,Gimana cara komplain ke Peduli Lindungi kenapa sertifikat vaksin belum muncul juga?? Selain memang ini aplikasi sepertinya Tidak peduli dan Tidak melindungi sekali.  ,negative
9/18/2021 1:12,Gimana nih kok saya tidak bisa divaksin karena nomor e- tiket saya ada 2?? Peduli Lindungi,negative
9/7/2021 5:36,Gimana nih diberita wajib gunakan aplikasi peduli lindungi tapi kata wajib pakai STRP jadi bingung ,negative
9/17/2021 3:06,gimana sih Peduli Lindungi. ,negative
9/21/2021 13:22,kabar baik : besok bioskop sudah buka dan untuk yang status kuning di Peduli Lindungi sudah boleh masuk,positive
9/8/2021 0:48,"Gubernur Bali menyatakan bahwa semua warga Bali yang sudah melakukan vaksinasi Covid- 19 tempo hari, wajib memiliki aplikasi peduli lindungi",positive
9/21/2021 0:07,Gubernur juga menemukan kendala serupa di beberapa daerah. Banyak data belum bisa terakses di aplikasi peduli lindungi. ,negative
9/9/2021 7:39,"Gunakan selalu aplikasi peduli lindungi jika berada Di tempat umum , untuk mengetahui kondisi sekitarnya ",positive
