Waktu,Data,data_tokens,data_tokens_stopwords,data_tokens_stemmed,data_preprocessed,Sentiment
9/18/2021 2:59,di pesan singkat atau tidak bisa lihat di aplikasi peduli lindungi,"['di', 'pesan', 'singkat', 'atau', 'tidak', 'bisa', 'lihat', 'di', 'aplikasi', 'peduli', 'lindungi']","['pesan', 'singkat', 'lihat', 'aplikasi', 'peduli', 'lindungi']","['pesan', 'singkat', 'lihat', 'aplikasi', 'peduli', 'lindung']","['pesan', 'singkat', 'lihat', 'aplikasi', 'peduli', 'lindung']",negative
9/7/2021 13:24,kamu masuk di web aplikasi peduli lindungi biasanya ada jadwal vaksin selanjutnya kok atau hitung hari,"['kamu', 'masuk', 'di', 'web', 'aplikasi', 'peduli', 'lindungi', 'biasanya', 'ada', 'jadwal', 'vaksin', 'selanjutnya', 'kok', 'atau', 'hitung', 'hari']","['masuk', 'web', 'aplikasi', 'peduli', 'lindungi', 'jadwal', 'vaksin', 'hitung']","['masuk', 'web', 'aplikasi', 'peduli', 'lindung', 'jadwal', 'vaksin', 'hitung']","['masuk', 'web', 'aplikasi', 'peduli', 'lindung', 'jadwal', 'vaksin', 'hitung']",positive
9/20/2021 2:51,kartu vaksin atau tidak unduh peduli lindungi,"['kartu', 'vaksin', 'atau', 'tidak', 'unduh', 'peduli', 'lindungi']","['kartu', 'vaksin', 'unduh', 'peduli', 'lindungi']","['kartu', 'vaksin', 'unduh', 'peduli', 'lindung']","['kartu', 'vaksin', 'unduh', 'peduli', 'lindung']",positive
9/9/2021 4:59,untuk menerima gaji bulan depan harap scan aplikasi peduli lindungi anda hahaha bisa saja atau bisa banget kejadian,"['untuk', 'menerima', 'gaji', 'bulan', 'depan', 'harap', 'scan', 'aplikasi', 'peduli', 'lindungi', 'anda', 'hahaha', 'bisa', 'saja', 'atau', 'bisa', 'banget', 'kejadian']","['menerima', 'gaji', 'harap', 'scan', 'aplikasi', 'peduli', 'lindungi', 'hahaha', 'banget', 'kejadian']","['terima', 'gaji', 'harap', 'scan', 'aplikasi', 'peduli', 'lindung', 'hahaha', 'banget', 'jadi']","['terima', 'gaji', 'harap', 'scan', 'aplikasi', 'peduli', 'lindung', 'hahaha', 'banget', 'jadi']",neutral
9/21/2021 1:15,tidak pakai aplikasi peduli lindungi saja,"['tidak', 'pakai', 'aplikasi', 'peduli', 'lindungi', 'saja']","['pakai', 'aplikasi', 'peduli', 'lindungi']","['pakai', 'aplikasi', 'peduli', 'lindung']","['pakai', 'aplikasi', 'peduli', 'lindung']",positive
9/18/2021 2:49,halo boleh tunjukkan sertifikat vaksin di peduli lindungi boleh juga kamu cetak tapi untuk meyakinkan lebih baik tanya saja langsung,"['halo', 'boleh', 'tunjukkan', 'sertifikat', 'vaksin', 'di', 'peduli', 'lindungi', 'boleh', 'juga', 'kamu', 'cetak', 'tapi', 'untuk', 'meyakinkan', 'lebih', 'baik', 'tanya', 'saja', 'langsung']","['halo', 'tunjukkan', 'sertifikat', 'vaksin', 'peduli', 'lindungi', 'cetak', 'langsung']","['halo', 'tunjuk', 'sertifikat', 'vaksin', 'peduli', 'lindung', 'cetak', 'langsung']","['halo', 'tunjuk', 'sertifikat', 'vaksin', 'peduli', 'lindung', 'cetak', 'langsung']",positive
9/21/2021 8:41,iya aplikasi scan peduli lindungi kamu harus kesini banyak referensi untuk gambar,"['iya', 'aplikasi', 'scan', 'peduli', 'lindungi', 'kamu', 'harus', 'kesini', 'banyak', 'referensi', 'untuk', 'gambar']","['iya', 'aplikasi', 'scan', 'peduli', 'lindungi', 'kesini', 'referensi', 'gambar']","['iya', 'aplikasi', 'scan', 'peduli', 'lindung', 'kesini', 'referensi', 'gambar']","['iya', 'aplikasi', 'scan', 'peduli', 'lindung', 'kesini', 'referensi', 'gambar']",positive
9/18/2021 15:45,sudah coba buka di peduli lindungi belum,"['sudah', 'coba', 'buka', 'di', 'peduli', 'lindungi', 'belum']","['coba', 'buka', 'peduli', 'lindungi']","['coba', 'buka', 'peduli', 'lindung']","['coba', 'buka', 'peduli', 'lindung']",neutral
9/18/2021 15:50,nama nya sudah dicoba kapital semua kapital diawal kecil semua soalnya ayah saya seperti tidak bisa daftar peduli lindungi,"['nama', 'nya', 'sudah', 'dicoba', 'kapital', 'semua', 'kapital', 'diawal', 'kecil', 'semua', 'soalnya', 'ayah', 'saya', 'seperti', 'tidak', 'bisa', 'daftar', 'peduli', 'lindungi']","['nama', 'nya', 'dicoba', 'kapital', 'kapital', 'diawal', 'ayah', 'daftar', 'peduli', 'lindungi']","['nama', 'nya', 'coba', 'kapital', 'kapital', 'awal', 'ayah', 'daftar', 'peduli', 'lindung']","['nama', 'nya', 'coba', 'kapital', 'kapital', 'awal', 'ayah', 'daftar', 'peduli', 'lindung']",negative
9/21/2021 10:24,kalau mau buka akun macam peduli lindungi dulu,"['kalau', 'mau', 'buka', 'akun', 'macam', 'peduli', 'lindungi', 'dulu']","['buka', 'akun', 'peduli', 'lindungi']","['buka', 'akun', 'peduli', 'lindung']","['buka', 'akun', 'peduli', 'lindung']",positive
9/21/2021 5:20,boleh harus punya aplikasi peduli lindungi sama sertifikat vaksin,"['boleh', 'harus', 'punya', 'aplikasi', 'peduli', 'lindungi', 'sama', 'sertifikat', 'vaksin']","['aplikasi', 'peduli', 'lindungi', 'sertifikat', 'vaksin']","['aplikasi', 'peduli', 'lindung', 'sertifikat', 'vaksin']","['aplikasi', 'peduli', 'lindung', 'sertifikat', 'vaksin']",positive
9/16/2021 21:13,sudah di beritahu bahwa peduli lindungi itu lingkup publik,"['sudah', 'di', 'beritahu', 'bahwa', 'peduli', 'lindungi', 'itu', 'lingkup', 'publik']","['beritahu', 'peduli', 'lindungi', 'lingkup', 'publik']","['beritahu', 'peduli', 'lindung', 'lingkup', 'publik']","['beritahu', 'peduli', 'lindung', 'lingkup', 'publik']",positive
9/8/2021 10:35,vaksin saja kak scan dari aplikasi peduli lindungi,"['vaksin', 'saja', 'kak', 'scan', 'dari', 'aplikasi', 'peduli', 'lindungi']","['vaksin', 'kak', 'scan', 'aplikasi', 'peduli', 'lindungi']","['vaksin', 'kak', 'scan', 'aplikasi', 'peduli', 'lindung']","['vaksin', 'kak', 'scan', 'aplikasi', 'peduli', 'lindung']",positive
9/20/2021 12:56,kalau baru tadi pagi vaksin datanya sudah muncul belum di peduli lindungi kok tadi tempatku saya periksa tidak ada,"['kalau', 'baru', 'tadi', 'pagi', 'vaksin', 'datanya', 'sudah', 'muncul', 'belum', 'di', 'peduli', 'lindungi', 'kok', 'tadi', 'tempatku', 'saya', 'periksa', 'tidak', 'ada']","['pagi', 'vaksin', 'datanya', 'muncul', 'peduli', 'lindungi', 'tempatku', 'periksa']","['pagi', 'vaksin', 'data', 'muncul', 'peduli', 'lindung', 'tempat', 'periksa']","['pagi', 'vaksin', 'data', 'muncul', 'peduli', 'lindung', 'tempat', 'periksa']",neutral
9/17/2021 12:50,sebelum ada peduli lindungi kalau kamu ke luar kota naik pesawat atau kereta itu pakai aplikasi ehac,"['sebelum', 'ada', 'peduli', 'lindungi', 'kalau', 'kamu', 'ke', 'luar', 'kota', 'naik', 'pesawat', 'atau', 'kereta', 'itu', 'pakai', 'aplikasi', 'ehac']","['peduli', 'lindungi', 'kota', 'pesawat', 'kereta', 'pakai', 'aplikasi', 'ehac']","['peduli', 'lindung', 'kota', 'pesawat', 'kereta', 'pakai', 'aplikasi', 'ehac']","['peduli', 'lindung', 'kota', 'pesawat', 'kereta', 'pakai', 'aplikasi', 'ehac']",neutral
9/22/2021 14:00,lebih baik pakai peduli lindungi,"['lebih', 'baik', 'pakai', 'peduli', 'lindungi']","['pakai', 'peduli', 'lindungi']","['pakai', 'peduli', 'lindung']","['pakai', 'peduli', 'lindung']",positive
9/7/2021 13:55,selamat malam kak dapat kami informasikan bahwa layanan pcr di bandara internasional ka,"['selamat', 'malam', 'kak', 'dapat', 'kami', 'informasikan', 'bahwa', 'layanan', 'pcr', 'di', 'bandara', 'internasional', 'ka']","['selamat', 'malam', 'kak', 'informasikan', 'layanan', 'pcr', 'bandara', 'internasional', 'ka']","['selamat', 'malam', 'kak', 'informasi', 'layan', 'pcr', 'bandara', 'internasional', 'ka']","['selamat', 'malam', 'kak', 'informasi', 'layan', 'pcr', 'bandara', 'internasional', 'ka']",neutral
9/18/2021 4:40,silakan menghubungi pihak fasilitas kesehatannya kak karena datanya nanti akan di data oleh pihak fasilitas kesehatan ke dalam aplikasi,"['silakan', 'menghubungi', 'pihak', 'fasilitas', 'kesehatannya', 'kak', 'karena', 'datanya', 'nanti', 'akan', 'di', 'data', 'oleh', 'pihak', 'fasilitas', 'kesehatan', 'ke', 'dalam', 'aplikasi']","['silakan', 'menghubungi', 'fasilitas', 'kesehatannya', 'kak', 'datanya', 'data', 'fasilitas', 'kesehatan', 'aplikasi']","['sila', 'hubung', 'fasilitas', 'sehat', 'kak', 'data', 'data', 'fasilitas', 'sehat', 'aplikasi']","['sila', 'hubung', 'fasilitas', 'sehat', 'kak', 'data', 'data', 'fasilitas', 'sehat', 'aplikasi']",neutral
9/18/2021 4:58,untuk aplikasi penerbangan saat ini dengan peduli lindungi kak tidak bisa ditunjukkan dengan format pdf,"['untuk', 'aplikasi', 'penerbangan', 'saat', 'ini', 'dengan', 'peduli', 'lindungi', 'kak', 'tidak', 'bisa', 'ditunjukkan', 'dengan', 'format', 'pdf']","['aplikasi', 'penerbangan', 'peduli', 'lindungi', 'kak', 'format', 'pdf']","['aplikasi', 'terbang', 'peduli', 'lindung', 'kak', 'format', 'pdf']","['aplikasi', 'terbang', 'peduli', 'lindung', 'kak', 'format', 'pdf']",negative
9/22/2021 10:05,iya harus punya aplikasi peduli lindungi supaya tinggal scan barcode,"['iya', 'harus', 'punya', 'aplikasi', 'peduli', 'lindungi', 'supaya', 'tinggal', 'scan', 'barcode']","['iya', 'aplikasi', 'peduli', 'lindungi', 'tinggal', 'scan', 'barcode']","['iya', 'aplikasi', 'peduli', 'lindung', 'tinggal', 'scan', 'barcode']","['iya', 'aplikasi', 'peduli', 'lindung', 'tinggal', 'scan', 'barcode']",positive
9/22/2021 9:59,unduh saja aku juga ke borma harus pakai peduli lindungi,"['unduh', 'saja', 'aku', 'juga', 'ke', 'borma', 'harus', 'pakai', 'peduli', 'lindungi']","['unduh', 'borma', 'pakai', 'peduli', 'lindungi']","['unduh', 'borma', 'pakai', 'peduli', 'lindung']","['unduh', 'borma', 'pakai', 'peduli', 'lindung']",positive
9/17/2021 12:03,ketika masuk peduli lindungi mungkin ada yang salah ketik,"['ketika', 'masuk', 'peduli', 'lindungi', 'mungkin', 'ada', 'yang', 'salah', 'ketik']","['masuk', 'peduli', 'lindungi', 'salah', 'ketik']","['masuk', 'peduli', 'lindung', 'salah', 'ketik']","['masuk', 'peduli', 'lindung', 'salah', 'ketik']",neutral
9/17/2021 12:00,sudah coba periksa di peduli lindungi belum kalau belum periksa dulu saja,"['sudah', 'coba', 'periksa', 'di', 'peduli', 'lindungi', 'belum', 'kalau', 'belum', 'periksa', 'dulu', 'saja']","['coba', 'periksa', 'peduli', 'lindungi', 'periksa']","['coba', 'periksa', 'peduli', 'lindung', 'periksa']","['coba', 'periksa', 'peduli', 'lindung', 'periksa']",positive
9/5/2021 5:26,sudah coba di aplikasi peduli lindungi,"['sudah', 'coba', 'di', 'aplikasi', 'peduli', 'lindungi']","['coba', 'aplikasi', 'peduli', 'lindungi']","['coba', 'aplikasi', 'peduli', 'lindung']","['coba', 'aplikasi', 'peduli', 'lindung']",neutral
9/19/2021 11:27,oh ternyata ini ponsel ibu saya juga tidak bisa soalnya dia memang pakai ponsel lama,"['oh', 'ternyata', 'ini', 'ponsel', 'ibu', 'saya', 'juga', 'tidak', 'bisa', 'soalnya', 'dia', 'memang', 'pakai', 'ponsel', 'lama']","['oh', 'ponsel', 'pakai', 'ponsel']","['oh', 'ponsel', 'pakai', 'ponsel']","['oh', 'ponsel', 'pakai', 'ponsel']",negative
9/16/2021 5:26,pakai peduli lindungi yang periksa sertifikat vaksin disini,"['pakai', 'peduli', 'lindungi', 'yang', 'periksa', 'sertifikat', 'vaksin', 'disini']","['pakai', 'peduli', 'lindungi', 'periksa', 'sertifikat', 'vaksin']","['pakai', 'peduli', 'lindung', 'periksa', 'sertifikat', 'vaksin']","['pakai', 'peduli', 'lindung', 'periksa', 'sertifikat', 'vaksin']",positive
9/7/2021 23:02,peduli lindungi ini aplikasi yang bocor kemarin ya,"['peduli', 'lindungi', 'ini', 'aplikasi', 'yang', 'bocor', 'kemarin', 'ya']","['peduli', 'lindungi', 'aplikasi', 'bocor', 'kemarin', 'ya']","['peduli', 'lindung', 'aplikasi', 'bocor', 'kemarin', 'ya']","['peduli', 'lindung', 'aplikasi', 'bocor', 'kemarin', 'ya']",negative
9/17/2021 5:41,kira aku harus nunggu berapa kali jam dari peduli lindungi baru kemudian kontak ke penyelenggaranya,"['kira', 'aku', 'harus', 'nunggu', 'berapa', 'kali', 'jam', 'dari', 'peduli', 'lindungi', 'baru', 'kemudian', 'kontak', 'ke', 'penyelenggaranya']","['nunggu', 'kali', 'jam', 'peduli', 'lindungi', 'kontak', 'penyelenggaranya']","['nunggu', 'kali', 'jam', 'peduli', 'lindung', 'kontak', 'selenggara']","['nunggu', 'kali', 'jam', 'peduli', 'lindung', 'kontak', 'selenggara']",neutral
9/4/2021 3:33,pemeriksaan rapid test antigen dapat dilakukan di bandara atau di rumah sakit klinik kesehatan di luar kota yang terintegrasi dengan aplikasi peduli lindungi,"['pemeriksaan', 'rapid', 'test', 'antigen', 'dapat', 'dilakukan', 'di', 'bandara', 'atau', 'di', 'rumah', 'sakit', 'klinik', 'kesehatan', 'di', 'luar', 'kota', 'yang', 'terintegrasi', 'dengan', 'aplikasi', 'peduli', 'lindungi']","['pemeriksaan', 'rapid', 'test', 'antigen', 'bandara', 'rumah', 'sakit', 'klinik', 'kesehatan', 'kota', 'terintegrasi', 'aplikasi', 'peduli', 'lindungi']","['periksa', 'rapid', 'test', 'antigen', 'bandara', 'rumah', 'sakit', 'klinik', 'sehat', 'kota', 'integrasi', 'aplikasi', 'peduli', 'lindung']","['periksa', 'rapid', 'test', 'antigen', 'bandara', 'rumah', 'sakit', 'klinik', 'sehat', 'kota', 'integrasi', 'aplikasi', 'peduli', 'lindung']",positive
9/4/2021 11:22,usut tuntas bocor nya data pribadi presiden jangan bikin resah masyarakat aplikasi peduli lindungi aman,"['usut', 'tuntas', 'bocor', 'nya', 'data', 'pribadi', 'presiden', 'jangan', 'bikin', 'resah', 'masyarakat', 'aplikasi', 'peduli', 'lindungi', 'aman']","['usut', 'tuntas', 'bocor', 'nya', 'data', 'pribadi', 'presiden', 'bikin', 'resah', 'masyarakat', 'aplikasi', 'peduli', 'lindungi', 'aman']","['usut', 'tuntas', 'bocor', 'nya', 'data', 'pribadi', 'presiden', 'bikin', 'resah', 'masyarakat', 'aplikasi', 'peduli', 'lindung', 'aman']","['usut', 'tuntas', 'bocor', 'nya', 'data', 'pribadi', 'presiden', 'bikin', 'resah', 'masyarakat', 'aplikasi', 'peduli', 'lindung', 'aman']",positive
9/16/2021 6:43,peduli lindungi iya harus sekarang,"['peduli', 'lindungi', 'iya', 'harus', 'sekarang']","['peduli', 'lindungi', 'iya']","['peduli', 'lindung', 'iya']","['peduli', 'lindung', 'iya']",positive
9/4/2021 5:03,sebaiknya jujur saja aplikasi peduli lindungi memang lemah tanpa verifikasi,"['sebaiknya', 'jujur', 'saja', 'aplikasi', 'peduli', 'lindungi', 'memang', 'lemah', 'tanpa', 'verifikasi']","['jujur', 'aplikasi', 'peduli', 'lindungi', 'lemah', 'verifikasi']","['jujur', 'aplikasi', 'peduli', 'lindung', 'lemah', 'verifikasi']","['jujur', 'aplikasi', 'peduli', 'lindung', 'lemah', 'verifikasi']",negative
9/22/2021 4:21,aplikasi peduli lindungi terus scan barcode,"['aplikasi', 'peduli', 'lindungi', 'terus', 'scan', 'barcode']","['aplikasi', 'peduli', 'lindungi', 'scan', 'barcode']","['aplikasi', 'peduli', 'lindung', 'scan', 'barcode']","['aplikasi', 'peduli', 'lindung', 'scan', 'barcode']",positive
9/22/2021 4:19,aplikasi peduli lindungi kalau untuk perjalanan seperti kereta atau pesawat sih sepertinya iya,"['aplikasi', 'peduli', 'lindungi', 'kalau', 'untuk', 'perjalanan', 'seperti', 'kereta', 'atau', 'pesawat', 'sih', 'sepertinya', 'iya']","['aplikasi', 'peduli', 'lindungi', 'perjalanan', 'kereta', 'pesawat', 'sih', 'iya']","['aplikasi', 'peduli', 'lindung', 'jalan', 'kereta', 'pesawat', 'sih', 'iya']","['aplikasi', 'peduli', 'lindung', 'jalan', 'kereta', 'pesawat', 'sih', 'iya']",positive
9/20/2021 14:57,coba di masuk ulang di peduli lindungi ya aku juga seperti itu awalnya,"['coba', 'di', 'masuk', 'ulang', 'di', 'peduli', 'lindungi', 'ya', 'aku', 'juga', 'seperti', 'itu', 'awalnya']","['coba', 'masuk', 'ulang', 'peduli', 'lindungi', 'ya']","['coba', 'masuk', 'ulang', 'peduli', 'lindung', 'ya']","['coba', 'masuk', 'ulang', 'peduli', 'lindung', 'ya']",positive
9/22/2021 4:43,dari aplikasi peduli lindungi bisa kok,"['dari', 'aplikasi', 'peduli', 'lindungi', 'bisa', 'kok']","['aplikasi', 'peduli', 'lindungi']","['aplikasi', 'peduli', 'lindung']","['aplikasi', 'peduli', 'lindung']",positive
9/22/2021 4:19,iya aplikasi peduli lindungi saja,"['iya', 'aplikasi', 'peduli', 'lindungi', 'saja']","['iya', 'aplikasi', 'peduli', 'lindungi']","['iya', 'aplikasi', 'peduli', 'lindung']","['iya', 'aplikasi', 'peduli', 'lindung']",positive
9/16/2021 0:39,katanya pakai kartu vaksin peduli lindungi saja ka,"['katanya', 'pakai', 'kartu', 'vaksin', 'peduli', 'lindungi', 'saja', 'ka']","['pakai', 'kartu', 'vaksin', 'peduli', 'lindungi', 'ka']","['pakai', 'kartu', 'vaksin', 'peduli', 'lindung', 'ka']","['pakai', 'kartu', 'vaksin', 'peduli', 'lindung', 'ka']",positive
9/9/2021 0:40,sepertinya satu akun satu nomor induk kependudukan deh soalnya aplikasi peduli lindungi nya kan untuk memantau kalian pergi kemana,"['sepertinya', 'satu', 'akun', 'satu', 'nomor', 'induk', 'kependudukan', 'deh', 'soalnya', 'aplikasi', 'peduli', 'lindungi', 'nya', 'kan', 'untuk', 'memantau', 'kalian', 'pergi', 'kemana']","['akun', 'nomor', 'induk', 'kependudukan', 'deh', 'aplikasi', 'peduli', 'lindungi', 'nya', 'memantau', 'pergi', 'kemana']","['akun', 'nomor', 'induk', 'duduk', 'deh', 'aplikasi', 'peduli', 'lindung', 'nya', 'pantau', 'pergi', 'mana']","['akun', 'nomor', 'induk', 'duduk', 'deh', 'aplikasi', 'peduli', 'lindung', 'nya', 'pantau', 'pergi', 'mana']",positive
9/17/2021 3:32,ikuti aplikasi peduli lindungi,"['ikuti', 'aplikasi', 'peduli', 'lindungi']","['ikuti', 'aplikasi', 'peduli', 'lindungi']","['ikut', 'aplikasi', 'peduli', 'lindung']","['ikut', 'aplikasi', 'peduli', 'lindung']",positive
9/16/2021 0:47,tinggal scan peduli lindungi saja,"['tinggal', 'scan', 'peduli', 'lindungi', 'saja']","['tinggal', 'scan', 'peduli', 'lindungi']","['tinggal', 'scan', 'peduli', 'lindung']","['tinggal', 'scan', 'peduli', 'lindung']",positive
9/18/2021 1:29,coba nanti kalau belanja di pasar scan peduli lindungi dimana,"['coba', 'nanti', 'kalau', 'belanja', 'di', 'pasar', 'scan', 'peduli', 'lindungi', 'dimana']","['coba', 'belanja', 'pasar', 'scan', 'peduli', 'lindungi', 'dimana']","['coba', 'belanja', 'pasar', 'scan', 'peduli', 'lindung', 'mana']","['coba', 'belanja', 'pasar', 'scan', 'peduli', 'lindung', 'mana']",neutral
9/17/2021 3:27,kriteria aplikasi peduli lindungi harus diketahui,"['kriteria', 'aplikasi', 'peduli', 'lindungi', 'harus', 'diketahui']","['kriteria', 'aplikasi', 'peduli', 'lindungi']","['kriteria', 'aplikasi', 'peduli', 'lindung']","['kriteria', 'aplikasi', 'peduli', 'lindung']",positive
9/17/2021 3:27,terapkan aplikasi peduli lindungi,"['terapkan', 'aplikasi', 'peduli', 'lindungi']","['terapkan', 'aplikasi', 'peduli', 'lindungi']","['terap', 'aplikasi', 'peduli', 'lindung']","['terap', 'aplikasi', 'peduli', 'lindung']",positive
9/17/2021 3:40,polsek penebel peduli lindungi kesehatan masyarakat,"['polsek', 'penebel', 'peduli', 'lindungi', 'kesehatan', 'masyarakat']","['polsek', 'penebel', 'peduli', 'lindungi', 'kesehatan', 'masyarakat']","['polsek', 'penebel', 'peduli', 'lindung', 'sehat', 'masyarakat']","['polsek', 'penebel', 'peduli', 'lindung', 'sehat', 'masyarakat']",positive
9/20/2021 6:58,hey tidak apa nangis itu wajar kok ngomong untuk periksa sertifikat vaksin bisa melalui web peduli lindungi,"['hey', 'tidak', 'apa', 'nangis', 'itu', 'wajar', 'kok', 'ngomong', 'untuk', 'periksa', 'sertifikat', 'vaksin', 'bisa', 'melalui', 'web', 'peduli', 'lindungi']","['hey', 'nangis', 'wajar', 'ngomong', 'periksa', 'sertifikat', 'vaksin', 'web', 'peduli', 'lindungi']","['hey', 'nang', 'wajar', 'ngomong', 'periksa', 'sertifikat', 'vaksin', 'web', 'peduli', 'lindung']","['hey', 'nang', 'wajar', 'ngomong', 'periksa', 'sertifikat', 'vaksin', 'web', 'peduli', 'lindung']",positive
9/4/2021 11:50,aku pakai sertifikat ditolak harus pakai scan barcode di aplikasi peduli lindungi,"['aku', 'pakai', 'sertifikat', 'ditolak', 'harus', 'pakai', 'scan', 'barcode', 'di', 'aplikasi', 'peduli', 'lindungi']","['pakai', 'sertifikat', 'ditolak', 'pakai', 'scan', 'barcode', 'aplikasi', 'peduli', 'lindungi']","['pakai', 'sertifikat', 'tolak', 'pakai', 'scan', 'barcode', 'aplikasi', 'peduli', 'lindung']","['pakai', 'sertifikat', 'tolak', 'pakai', 'scan', 'barcode', 'aplikasi', 'peduli', 'lindung']",negative
9/10/2021 15:35,silakan dapat menunjukan sertifikat vaksin dalam bentuk fisik cetak atau digital dari aplikasi peduli lindungi,"['silakan', 'dapat', 'menunjukan', 'sertifikat', 'vaksin', 'dalam', 'bentuk', 'fisik', 'cetak', 'atau', 'digital', 'dari', 'aplikasi', 'peduli', 'lindungi']","['silakan', 'menunjukan', 'sertifikat', 'vaksin', 'bentuk', 'fisik', 'cetak', 'digital', 'aplikasi', 'peduli', 'lindungi']","['sila', 'tunjuk', 'sertifikat', 'vaksin', 'bentuk', 'fisik', 'cetak', 'digital', 'aplikasi', 'peduli', 'lindung']","['sila', 'tunjuk', 'sertifikat', 'vaksin', 'bentuk', 'fisik', 'cetak', 'digital', 'aplikasi', 'peduli', 'lindung']",positive
9/19/2021 23:52,maaf ikutan aku setiap telepon peduli lindungi sibuk mulu ujung ujungnya dialihkan,"['maaf', 'ikutan', 'aku', 'setiap', 'telepon', 'peduli', 'lindungi', 'sibuk', 'mulu', 'ujung', 'ujungnya', 'dialihkan']","['maaf', 'ikutan', 'telepon', 'peduli', 'lindungi', 'sibuk', 'mulu', 'ujung', 'ujungnya', 'dialihkan']","['maaf', 'ikut', 'telepon', 'peduli', 'lindung', 'sibuk', 'mulu', 'ujung', 'ujung', 'alih']","['maaf', 'ikut', 'telepon', 'peduli', 'lindung', 'sibuk', 'mulu', 'ujung', 'ujung', 'alih']",negative
9/17/2021 8:37,peduli lindungi bisa dibuka melalui web kan,"['peduli', 'lindungi', 'bisa', 'dibuka', 'melalui', 'web', 'kan']","['peduli', 'lindungi', 'dibuka', 'web']","['peduli', 'lindung', 'buka', 'web']","['peduli', 'lindung', 'buka', 'web']",positive
